grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,all_flower_range,flower_herb_range,flower_WD_range,all_fruit_range,fruit_herb_range,fruit_WD_range,annual_flower_mid,perennial_flower_mid,annual_fruit_mid,perennial_frui_mid,Area,MAT,TCQ,PET,MAP,PDM,TS,PS,daylength
1774,25.93,101.12,2137.6,189.41,244.72,61.9,29.4,105,210.4,152.3,240.9,250.1,0.4,0.28,0.37,0.28,0.25,0.31,98.8,106.6,87.1,103.2,110.2,94.2,220.4,208.4,239,241.4,10000,288.2354,282.24177,885.146,957.024,8.33893,43.0972,94.2337,13.62
1775,25.96,102.12,1888.31,188.44,242.75,61.6,30.6,104.6,209.7,150.2,239.6,247.5,0.41,0.3,0.36,0.29,0.26,0.33,98.1,105,87.4,101.1,107.8,92.1,223.3,207.1,238.9,239.7,10000,289.3461,283.02161,940.736,912.706,7.30785,45.013,95.7778,13.62
1776,25.98,103.12,2251.67,187.84,242.08,62,30.6,105.4,208.6,149.6,238.3,247.9,0.4,0.29,0.36,0.29,0.26,0.33,97.9,105,86.8,99.6,106,90.7,220.4,206.6,240.2,237.9,10000,286.3647,279.88309,760.917,942.106,8.09982,45.9901,90.6362,13.62
1777,26,104.12,2043.14,191.09,242.55,58.6,29.1,103,212.7,149.6,239.9,246.9,0.4,0.29,0.34,0.27,0.23,0.32,102.4,109.8,89.8,104.9,111.2,95.4,217,211.7,239.2,240.1,10000,286.8376,279.80505,784.303,1029.08,12.0657,49.4749,83.7337,13.62
1778,26,105.12,1465.47,187.27,248.74,71.7,35.1,106.4,213.5,156.9,243.8,253.9,0.46,0.39,0.4,0.33,0.3,0.36,109.5,116.8,101.4,113.4,118.5,108.8,219.6,211.8,242.2,244.3,10000,288.4218,280.29727,895.52,1255.79,17.1612,56.9207,79.0451,13.62
1779,25.99,106.12,1172.44,172.3,242.33,72.2,33.2,107.4,196.2,148.5,233.9,250.5,0.46,0.44,0.39,0.38,0.34,0.4,108,115.7,99.6,114.7,119.8,110.1,208.4,192.9,233.8,233.9,10000,289.67,281.01001,943.712,1277.17,17.0455,61.4224,75.1042,13.62
1780,25.98,107.12,1072.36,175.07,244.59,74.5,34,110.5,198.9,150.7,235.2,253.6,0.46,0.41,0.4,0.38,0.34,0.4,106.8,116.6,96.8,113.6,119.9,108.2,213.6,194.9,236.8,234.7,10000,289.2533,280.30342,921.387,1278.6,22.6582,64.0968,67.2058,13.62
1781,25.96,108.12,813.176,170.87,244.74,81.1,38.9,112,194.2,150.4,234.6,251.8,0.44,0.41,0.39,0.37,0.37,0.36,100.9,110.9,91.8,107.9,114.9,103,216.4,189.3,236.9,233.9,10000,289.5766,280.30193,948.298,1295.67,29.1103,67.0825,61.1228,13.62
1782,25.92,109.12,576.567,170.94,245.2,82.2,36.5,117.6,195.6,149.2,233.7,254.3,0.45,0.39,0.41,0.36,0.34,0.37,101.6,114.4,90.5,109.6,119,102.5,209.7,192,236,232.9,10000,290.0269,280.39802,988.477,1388.43,36.4697,70.2907,58.2785,13.62
1783,25.88,110.12,758.4,174.82,246.33,77.7,33.6,114.9,200.6,151.1,236.8,254.9,0.47,0.41,0.42,0.36,0.32,0.38,102.5,116.1,90,110,119,102.6,212.5,197.4,236.7,236.9,10000,288.994,279.21636,920.978,1578.03,46.5992,72.1898,55.8665,13.61
1784,25.83,111.12,480.514,175.21,245.82,77.3,34.6,115,200.9,149.8,237.2,253.7,0.46,0.39,0.42,0.34,0.32,0.35,102.3,118.4,87.2,109.4,121.4,99.1,211.7,197.8,237.6,237,10000,290.0169,279.89368,1010.36,1520.81,52.3351,75.2595,51.607,13.61
1785,25.77,112.12,401.313,174.21,243.79,76.6,34.7,112.9,198.2,151.3,233.8,252.8,0.45,0.39,0.41,0.32,0.29,0.33,106,125.1,88.3,113.9,128.1,101.8,209.9,194.7,235.1,233.3,10000,290.5569,280.25924,1030.91,1467.29,52.738,76.7336,49.2863,13.61
1786,25.7,113.12,509.531,177.96,244.66,74.8,32.2,114.3,201.5,152.7,235.2,254.1,0.47,0.4,0.43,0.35,0.31,0.37,106.3,120.9,91.5,115.1,124.6,106.4,212.2,198.2,237.3,234.4,10000,290.4471,280.29176,1012.38,1517.71,50.155,75.6787,49.013,13.6
1787,25.62,114.11,566.441,176.33,244.6,74.6,32.9,113.5,200.1,151.1,235.3,254,0.46,0.4,0.42,0.35,0.31,0.37,106.1,120.2,91.5,114.5,124,105.8,213.4,196.3,238.2,234.2,10000,290.4357,280.73934,1015.38,1627.39,46.2385,71.9881,54.7903,13.6
1788,25.54,115.1,303.452,171.55,244.15,80.1,35.4,112.3,198.7,150.2,233,253,0.44,0.37,0.41,0.34,0.29,0.36,107.3,122.9,95.5,116.8,126.4,109.9,211.1,194.3,237.2,231.3,10000,292.2576,282.62879,1139.88,1596.74,39.4049,70.9249,58.3061,13.59
1789,25.44,116.09,455.719,177.72,245.49,74.5,30.3,116.9,206,148.5,235.8,255.5,0.47,0.38,0.4,0.34,0.3,0.36,110,126.9,93.2,119.1,130.5,108.3,216.2,202.4,238.9,234.5,10000,291.9288,283.07191,1101.87,1699.5,39.8277,64.3661,59.2818,13.58
1790,25.34,117.08,678.333,180.92,247.97,73.9,30.1,114.2,208.8,153.1,237.3,258.3,0.47,0.4,0.41,0.36,0.32,0.37,113,127.8,98.6,121.2,129.8,113.5,219.7,204.9,239.2,236.5,10000,291.4281,283.5567,1052.77,1731.86,36.8364,57.704,59.0889,13.58
1791,25.22,118.07,528.839,180.69,245.12,71.8,27.7,113.3,206.8,153.4,235.3,255.3,0.47,0.4,0.43,0.35,0.3,0.37,118.4,134.4,102.5,126.6,135.8,118.2,214.3,204.1,235,235.4,9999,291.9687,284.4492,1094.69,1503.04,30.9788,56.6569,57.0449,13.57
1794,24.83,121.01,680.952,185.2,240.84,58.2,27.5,108,199.8,155,230.7,259.9,0.47,0.43,0.45,0.38,0.33,0.42,111.9,115.3,105.4,118.7,123.2,111.5,210.5,196.8,235.3,229,5580,291.517,285.7985,1098.55,2373.92,70.7923,42.9999,47.2074,13.54
1824,24.89,98.19,1631.03,183.91,250.06,80.6,39.2,113.1,210.4,151.7,250.2,249.9,0.56,0.43,0.55,0.41,0.33,0.48,100.6,105.1,96.3,109.4,111.8,107.6,232.4,206.1,251.3,250,9326,289.2744,283.1958,948.489,1580.94,15.2325,41.6847,82.6735,13.54
1825,24.94,99.18,1778.41,184.68,246.58,76.4,38.2,110.3,208.2,152,245.2,248.1,0.52,0.41,0.52,0.39,0.33,0.45,100.3,105,95.1,107.7,110.3,105.5,228.4,204.6,250.4,243.9,10000,288.9622,282.824,922.406,1163.26,15.7215,43.1369,77.5229,13.55
1826,24.99,100.17,1932.25,189.37,245.37,66.8,33.8,106.6,208.9,152.9,242.5,249.5,0.47,0.35,0.48,0.35,0.29,0.42,97.3,102.4,89.9,103.8,105.6,101.7,226.5,206,245.8,241.8,10000,288.9601,283.09701,907.435,1025.45,13.963,41.5793,82.36,13.55
1827,25.03,101.15,1985.23,186.02,248.81,72.3,35.8,106.6,211.8,152.1,248.9,248.7,0.54,0.43,0.52,0.38,0.32,0.44,102.4,111.3,92.8,110.1,114.1,106.4,226.5,208.4,246.2,249.7,10000,289.3789,283.5932,894.243,961.62,11.4512,41.1184,88.377,13.55
1828,25.06,102.15,1954.17,192.16,241.99,58.6,28.9,104.9,211.7,151,239.5,246.4,0.44,0.33,0.42,0.33,0.28,0.39,101.1,107.2,90.7,104.2,109.2,96.6,222,209.5,238,239.9,10000,289.2411,283.2807,895.382,941.95,10.874,42.1889,89.4129,13.56
1829,25.08,103.14,1993.6,193.04,242.55,58.7,29.7,106.3,212,149.6,239.4,248.3,0.45,0.34,0.42,0.32,0.29,0.38,103.4,108.8,93.4,105.9,109.7,99.8,223.3,209.6,238.8,239.6,10000,288.2864,281.96667,862.126,992.122,12.0629,44.4184,86.251,13.55
1830,25.1,104.13,1857.47,179.07,244.7,72,34.4,107.6,206,149.8,240.5,249,0.48,0.41,0.42,0.36,0.32,0.39,109.4,117.6,100.6,113.6,120.7,107.2,216.1,203.4,238.3,241.2,10000,288.3048,281.43249,863.065,1079.56,14.6972,47.8885,81.2914,13.56
1831,25.1,105.12,1256.33,179.65,247.46,75.6,35.9,110.4,206,152.4,240.8,253.9,0.48,0.42,0.42,0.37,0.32,0.41,106.6,115,98,112.8,118.4,108,215.5,203.7,239.7,241.1,10000,290.1773,282.43542,985.26,1288.44,16.4929,53.7457,79.4309,13.56
1832,25.09,106.11,842.933,172.39,247.73,79.9,37.3,111,198.7,151,237.5,255.6,0.49,0.47,0.43,0.42,0.38,0.44,105.2,113.5,98,112.6,118.8,108.2,213,195.3,238.2,237.3,10000,291.9724,283.7884,1100.04,1249.45,11.4337,57.263,79.065,13.55
1833,25.08,107.1,733.967,172.97,246.47,79.6,38.4,111.5,195.2,152.6,235.7,255.3,0.49,0.45,0.46,0.43,0.39,0.44,107.3,112.9,102.2,114.7,118,112.1,210.9,191.3,234.9,236,10000,291.9751,283.5473,1090.26,1306.41,19.5182,59.5562,71.4422,13.55
1834,25.06,108.09,584.6,171.47,247.61,84.9,39.3,116,195.2,151.6,236.9,255.1,0.47,0.42,0.43,0.4,0.37,0.4,102.9,112.9,94.5,111.1,118,106.6,213.5,190.8,235.4,237.3,10000,291.987,283.2011,1085.03,1431.58,30.9807,63.005,65.9497,13.55
1835,25.02,109.08,395.939,171.86,246.97,84.2,39,117.4,195.9,151.3,235.2,255.9,0.47,0.44,0.42,0.39,0.36,0.4,103.1,112.4,94.8,111.2,118.1,106.3,212,192,235.9,235,10000,291.9946,282.81881,1106.36,1525.52,38.282,66.7416,63.567,13.55
1836,24.98,110.07,353.235,174.5,248.23,78.4,32.3,114.3,199.9,153,236.9,257.7,0.48,0.44,0.44,0.38,0.34,0.4,104.9,117.8,93.7,112.6,122.4,105.1,214,195.9,237.3,236.8,10000,292.0824,282.6403,1107.43,1724.97,46.8833,69.5386,66.2615,13.55
1837,24.93,111.06,430.806,176.35,248,79.3,34.1,116.6,200,153.6,236.9,257.6,0.48,0.42,0.45,0.37,0.34,0.38,105.2,119.3,92.3,112.1,123,103.3,211.3,196.8,236.4,237.1,10000,291.2649,281.85644,1064.87,1586.22,47.5532,69.3183,59.8582,13.55
1838,24.87,112.05,600.433,176.91,247.66,78.2,34.1,114.6,202.1,152.3,237.2,256.9,0.46,0.39,0.42,0.36,0.32,0.37,106,118.8,94,113.4,121.9,106.5,214.5,198.4,239.8,236.2,10000,290.6464,281.37444,1033.28,1524.79,44.7426,68.2117,58.3803,13.54
1839,24.8,113.04,477.882,177.17,245.36,75.8,32.6,114.3,200,153.2,235.2,255.1,0.47,0.41,0.43,0.38,0.34,0.39,104.6,116.4,92.8,113,119.9,107,213.5,196.3,238.9,234,10000,291.5327,282.37194,1083.49,1557.38,39.415,67.6435,60.5299,13.54
1840,24.72,114.02,364.517,179.58,249.97,79.4,33.4,115.8,206.6,154.6,239.8,258.5,0.5,0.42,0.46,0.38,0.35,0.39,110.2,124.1,98.1,119,125.8,113.5,217,203.4,243.1,238.5,10000,292.5672,283.6866,1144.57,1701.93,39.2545,65.3754,61.7553,13.53
1841,24.64,115,364.343,176.67,247.54,78.3,32.7,113.7,205.6,151.5,236.9,256.7,0.48,0.39,0.43,0.36,0.31,0.38,109,124.7,96.1,118.7,128,111.5,214.7,202.5,239.1,236,10000,292.7104,284.1007,1157.54,1728.63,36.404,62.4227,60.3099,13.53
1842,24.54,115.98,340.188,174.94,245.08,76.5,32,114,201.1,151.2,232.9,255.7,0.46,0.4,0.42,0.36,0.33,0.37,111,127,96.8,121.1,130.9,112.9,209.5,198.5,233,232.9,10000,293.3377,285.1404,1185.97,1634.78,32.8662,59.1855,57.3733,13.52
1843,24.44,116.96,406.879,180.93,247.6,73.5,30,113,209.5,152.1,237.8,257,0.48,0.4,0.42,0.34,0.3,0.36,114.3,128,101,123.3,130.1,117.2,220.1,206,240.3,236.9,10000,293.0288,285.5898,1147.04,1605.75,29.5483,55.033,60.2402,13.51
1844,24.33,117.94,102.52,182.44,245.18,70,30.8,111.2,207.1,153.2,237.2,254.7,0.47,0.4,0.42,0.36,0.3,0.4,119.4,130.1,107.5,126.3,130.6,121.8,214.2,204.5,236.6,237.5,6148,294.0065,286.7002,1223.16,1338.03,26.0774,55.8496,58.7252,13.5
1847,23.93,120.85,965.625,186.74,240.08,56.3,27.1,105.3,201,155.1,231.1,258,0.47,0.42,0.45,0.38,0.32,0.44,112.4,115.5,106.1,119.8,125.8,110.1,210.8,198.3,234.8,229.9,9576,290.6506,285.7208,1083.7,2451.84,35.2747,35.8849,72.8966,13.48
1878,24.04,99.23,1525.66,184.75,247.36,75.1,36.8,108.7,209.6,150.4,245.7,249.3,0.55,0.43,0.54,0.42,0.33,0.49,102.4,105.9,98.6,111.3,112.5,110.3,227.4,206.3,248.1,245,9669,290.6417,284.8891,1025.84,1323.9,13.1734,39.6372,85.798,13.48
1879,24.09,100.21,1743,184.62,250.41,76.2,38.7,109.6,211,149.9,248.5,252.5,0.55,0.43,0.53,0.4,0.33,0.46,101.6,108.3,94.5,109.7,112.2,107.5,227.9,207.4,248.5,248.5,10000,290.1075,284.5167,986.488,1162.75,13.4794,38.7774,84.8455,13.49
1880,24.13,101.19,1646.66,182.99,250.04,75.7,36.8,107.9,211.5,150.6,249.3,250.8,0.55,0.44,0.52,0.4,0.33,0.46,103.2,111.6,95.1,111.7,115,109,226.5,207.9,246.6,250.1,10000,291.2858,285.6295,1017.25,1070.04,13.1987,39.4644,84.388,13.49
1881,24.16,102.17,1677.94,185.07,247.65,71.3,32.4,107.2,212.4,151.6,245.2,250.2,0.51,0.38,0.48,0.36,0.3,0.41,107.3,117.2,97.2,112.7,118.8,107.3,222.1,209.7,241.6,246.4,10000,291.3758,285.6055,997.264,999.561,12.8166,40.7427,83.543,13.49
1882,24.18,103.15,1688.63,186.65,250.07,73.3,34.6,111.2,216,147.1,248.4,252,0.54,0.4,0.48,0.38,0.3,0.44,110.6,117.4,102.9,115.2,118.6,112,225.3,213.6,245.2,249.4,10000,290.5945,284.5207,968.141,977.252,11.1164,42.6188,83.6589,13.49
1883,24.19,104.14,1550.43,179.01,247.15,76.7,35.5,113.7,209.5,146.5,242.1,252.3,0.54,0.44,0.48,0.4,0.35,0.44,110.5,119.4,101.7,116.7,121.2,112.7,222.7,205.8,240,242.8,10000,289.9145,283.1958,984.367,1023.59,13.8145,46.5102,78.3167,13.49
1884,24.2,105.12,1141.7,174.59,249,80.5,38.4,112.6,204.4,148.8,242.2,254.6,0.52,0.47,0.46,0.42,0.38,0.44,106.7,113.3,100.9,114.7,117.2,112.9,220.8,200.1,241.3,242.5,10000,291.121,283.8148,1073.94,1181.96,12.8172,50.5981,80.422,13.49
1885,24.19,106.1,711.867,174.56,248.63,82.8,39.7,113.1,201.4,152,240.5,254.9,0.52,0.46,0.48,0.43,0.38,0.46,107,114.1,101.2,115.6,119,113.3,216.1,197.6,237.4,241.5,10000,293.1855,285.5213,1175.75,1195.29,10.4611,53.3951,82.0433,13.49
1886,24.18,107.08,543.75,174.66,249.27,82.1,40,112.3,197.8,154.2,239.6,257,0.51,0.45,0.48,0.43,0.38,0.46,108.1,112.8,104.1,116.6,119,115,212,194.3,235.9,240.7,10000,293.6895,285.7069,1184.92,1311.64,21.8844,56.1642,73.2554,13.49
1887,24.15,108.06,403.121,172.26,246.42,81.9,38.1,109.3,196,155.4,234.9,253.7,0.47,0.43,0.45,0.41,0.39,0.41,112.2,118.9,107.6,123.1,125.2,121.8,210.1,192.1,234.1,235.2,10000,293.5448,285.2115,1181.6,1555.42,34.6074,59.4763,67.9631,13.49
1888,24.12,109.04,236.774,177.59,249.15,78.6,35,113.2,202.1,156.4,237.5,258.9,0.46,0.42,0.42,0.4,0.37,0.41,114.5,122.2,107.8,127.1,129.7,125.1,216.8,197,240.6,236.1,10000,293.8342,285.1299,1203.11,1491.69,36.5977,62.8404,63.4118,13.49
1889,24.08,110.02,336.767,172.66,252.34,87.9,37.5,118.7,200.2,153.5,240.1,260.3,0.49,0.45,0.44,0.4,0.36,0.41,108.3,119.4,100.2,119.1,126.3,114.8,218.3,195.7,239.9,240.2,10000,292.9136,284.2101,1166.72,1525.49,40.9497,63.1279,62.8897,13.49
1890,24.03,111,303.156,177.46,254.01,85.1,36.2,118.1,205.5,155.7,241.5,263.4,0.5,0.43,0.46,0.38,0.32,0.4,111,122.6,102.3,123.3,128.9,119.6,214.2,202.6,239.8,242.2,10000,293.1045,284.5496,1172.57,1499.41,40.7475,62.4575,62.5673,13.48
1891,23.97,111.98,305.714,176.13,251.38,82.7,32.8,116.3,206,153.1,239.3,260,0.49,0.42,0.44,0.39,0.35,0.4,109.2,123.1,98.8,118.3,125.7,113.3,219.6,201.6,241,238.6,10000,293.298,284.8735,1185.75,1527.89,37.9668,61.5314,61.5705,13.48
1892,23.9,112.96,211,179.84,249.93,78.1,29.4,115.6,208.1,155.2,239.6,258.5,0.5,0.42,0.46,0.39,0.35,0.4,111.1,123.9,100.4,121,126.6,116.7,219.6,204.4,241.3,239,10000,293.8332,285.5314,1217.73,1770.38,34.684,60.3807,64.5931,13.47
1893,23.82,113.93,275.147,179.49,250.18,77.2,28.5,116.7,207.7,154,238.4,260.2,0.51,0.44,0.46,0.4,0.37,0.41,112.7,124.3,102.5,123.7,128.8,119.5,216.8,204.8,240.2,237.7,10000,293.7258,285.7527,1208.51,1972.16,33.2424,57.5318,66.8955,13.47
1894,23.74,114.9,247.586,178.58,250.78,80.3,32.3,115.8,206.7,154.6,240.2,259.6,0.49,0.41,0.45,0.39,0.34,0.41,113,125,103.3,124.5,131.5,119.3,215.1,203.9,239,240.6,10000,293.9553,286.231,1236.17,1885.34,31.9933,55.5566,64.7129,13.46
1895,23.64,115.87,248.969,177.9,249.53,78.6,33.2,110.9,205,157,240.3,256.9,0.45,0.37,0.41,0.36,0.3,0.39,117.9,131.7,107.8,128.6,135.9,123.3,211.8,202.9,241.9,239.8,10000,293.8049,286.4565,1227.83,1678.97,30.6194,53.664,61.7622,13.46
1896,23.54,116.84,130.32,179.26,244.43,68.3,24.5,110.3,207.9,150.9,235.2,254.1,0.46,0.39,0.38,0.33,0.29,0.36,122.3,136.2,108.4,131.8,139.2,124.8,214.3,205.8,234.2,235.6,6660,294.2221,287.0854,1230.77,1500.26,28.779,53.4281,63.2591,13.45
1900,23.04,120.7,866.677,185.41,241.56,58.9,27.7,105.7,200.7,155.7,232.2,258,0.49,0.44,0.46,0.39,0.33,0.44,112,114.5,107.3,120.7,125.2,114.2,211.3,197.8,234.9,231.2,9603,292.7167,288.331,1152.97,2679.93,31.3978,31.2097,89.7929,13.41
1931,23.14,99.29,1378.72,177.23,248.62,80,36.9,110,207.1,150.6,245.6,251.1,0.57,0.47,0.55,0.44,0.36,0.49,110.1,115.5,105.9,120.4,122.1,119.2,232.1,200.8,247.5,245,6285,291.058,285.7028,1080.21,1436,11.0065,36.6839,85.9018,13.42
1932,23.18,100.26,1420.24,183.6,251.35,79.1,38.9,108.8,213.7,152.2,246.4,255.8,0.58,0.46,0.55,0.43,0.35,0.48,109.1,111.9,106.7,118.3,116.7,119.4,235.4,207.5,247.6,246,10000,291.7467,286.3842,1100.18,1389.94,13.6217,36.5927,85.8812,13.42
1933,23.22,101.23,1430.08,180.1,253.19,81.5,37.8,107.7,216.5,150.4,250.3,255.2,0.58,0.45,0.53,0.41,0.34,0.45,108.7,116,103.4,118.5,120.6,117.2,232.5,211.1,250.9,250.1,10000,291.7009,286.2354,1083.43,1397.22,14.5188,37.4491,85.5562,13.43
1934,23.25,102.2,1482.28,176.55,251.2,80.7,36.3,112.6,210.2,148.2,246.9,254.7,0.57,0.48,0.51,0.45,0.39,0.48,105.6,112.9,99.8,115.5,117.7,113.9,224,206.2,247.8,246.6,10000,291.7352,286.2635,1069.05,1336.26,15.5887,38.005,85.3498,13.43
1935,23.27,103.17,1476.48,176.56,251.54,80.9,37.4,111.7,207.6,149.5,245.7,256.2,0.56,0.48,0.51,0.44,0.38,0.48,101.7,109.4,95.2,111.3,114.7,109,227.1,203.1,246.8,245.4,10000,291.3849,285.7488,1064.46,1202.67,11.3674,39.4985,84.1878,13.43
1936,23.29,104.14,1494.11,175.1,251.74,83.4,40.1,112.3,205.4,149.8,244.4,257.2,0.55,0.48,0.5,0.44,0.39,0.47,99,106.3,93.1,108.1,112,105.6,226.2,200.9,247.7,243.5,9987,290.0091,283.6814,1048.72,1281.11,12.3315,43.9358,82.441,13.43
1937,23.29,105.12,1151.61,171.15,251.97,86.7,42.8,114.9,201.4,149.2,243.7,257.7,0.56,0.53,0.49,0.45,0.42,0.47,101.1,107.6,95.9,110.8,113.1,109.4,224.5,194.9,246,242.9,6364,290.4005,283.5949,1059.74,1333.88,13.0497,47.3413,83.5373,13.43
1938,23.28,106.09,823.361,171.56,250.54,87,42.7,114.8,201.3,150.4,241.3,256.7,0.55,0.52,0.49,0.46,0.42,0.47,106.2,111.6,102,117,118.9,115.9,222.2,195.8,241.2,241.3,8523,292.2823,285.1094,1133.67,1416.78,16.4736,50.0426,83.2939,13.43
1939,23.27,107.06,458.462,170.83,251.83,87.5,41.6,113.8,199.1,151.4,241.6,257.9,0.53,0.49,0.48,0.45,0.42,0.46,107.6,111.9,104.5,119.7,122,118.4,215.6,195.3,237,243.1,9861,294.2528,286.658,1235.78,1421.71,24.9176,53.5151,75.3899,13.43
1940,23.25,108.03,229.241,171.72,246.15,81,34,111.4,198.8,151.8,233.7,255,0.49,0.43,0.45,0.42,0.37,0.44,113.1,121.9,106.7,123.3,128.1,120.2,210.3,195.7,234.1,233.6,10000,294.9158,286.9721,1273.77,1571.74,36.8475,56.5208,67.0483,13.43
1941,23.21,109,171.167,172.09,245.23,80.9,31.3,114.3,200.1,151,232,255.5,0.48,0.41,0.44,0.41,0.34,0.44,114.8,128.2,104.9,127.2,136.4,121.1,207.6,197.6,232.8,231.6,10000,294.6914,286.5371,1260.69,1530.99,35.4177,58.2131,64.6948,13.43
1942,23.17,109.97,149.371,178.6,250.6,80.8,31.4,116.7,207.8,155.4,239,259.8,0.52,0.45,0.47,0.4,0.35,0.43,114,126.6,104.3,126.4,134.2,120.9,220.4,203.6,239.5,238.8,10000,294.5762,286.557,1262.82,1519.92,38.784,57.4027,62.9392,13.42
1943,23.12,110.94,183.912,176.24,252.2,86,33.2,118.7,207.4,154.5,241.4,259.4,0.52,0.46,0.48,0.41,0.36,0.42,111,124.7,101.4,122.2,129.9,117.5,221.3,203,243.7,240.5,10000,294.7702,287.0441,1273.53,1537.04,33.5788,55.7425,65.0222,13.42
1944,23.06,111.91,184.571,178.57,252.14,82,30.7,117.3,208.5,155.4,239.8,261.2,0.52,0.45,0.48,0.42,0.37,0.43,112.2,126.1,101.9,122.3,130.1,117.2,218.8,204.8,241.1,239.3,10000,294.8844,287.2759,1278.23,1575.87,30.3779,54.9679,66.1825,13.42
1945,23,112.88,43.5455,183.51,251.52,74,28.9,112.2,210.2,158.8,241.4,260.8,0.52,0.45,0.47,0.39,0.36,0.41,116.5,125.7,108.2,128.9,130.2,127.8,221.9,205.6,241.4,241.4,10000,295.3835,287.8361,1310.81,1629.41,31.7259,54.5788,66.9861,13.41
1946,22.92,113.84,48.129,179.6,249.21,75.8,27.9,114.7,207.3,154.2,238.8,258.8,0.52,0.45,0.47,0.41,0.35,0.43,114.5,123.8,106.1,127.9,131.4,125,222.5,202.3,243.1,237.1,9054,295.4192,288.102,1309.81,1871.28,28.6766,52.6143,68.0999,13.41
1947,22.83,114.81,141.643,182.87,249.63,74,30.5,111.9,209.9,156,241.7,257.6,0.52,0.44,0.47,0.38,0.33,0.42,118,126.6,110,129.8,134.3,125.9,222.7,205.3,243.7,240.8,6902,294.8667,287.843,1282.91,2008.1,29.559,50.6789,70.5071,13.4
1985,22.27,100.31,1274.91,177.51,250.03,79.7,40.1,108.2,205.4,151.1,245.5,254,0.57,0.51,0.54,0.49,0.41,0.54,104.9,106.4,103.5,118,115.6,119.7,223.9,200.6,248.9,244.2,9637,292.3582,287.3676,1145.96,1497.71,14.261,33.7179,84.1776,13.36
1986,22.31,101.27,1132.67,177.76,253.02,80.5,40.3,107.5,206.9,151.2,250.6,255,0.59,0.52,0.55,0.48,0.4,0.53,104.9,105.4,104.4,118.4,115.9,120.1,227.2,201.2,252.5,249.8,9120,292.7047,287.5976,1177.91,1555.55,17.4831,34.4088,80.3005,13.36
1992,22.36,107.04,259.593,172.78,252.71,86.9,41.5,111,200.3,155.2,241,259.4,0.52,0.46,0.49,0.45,0.4,0.46,111.7,118.4,107.5,124.2,125.6,123.4,218,195.7,244.2,239.9,8551,295.2844,287.9961,1303.53,1446.9,25.6072,51.8992,73.8977,13.37
1993,22.34,108,186.806,172.09,249.88,87,34.7,115.3,202.1,153.1,234.8,258.6,0.53,0.48,0.49,0.45,0.4,0.46,112.1,120.3,106.9,124.6,129.5,122.1,215.2,198.3,238.6,233.3,9996,295.1905,287.7472,1300.98,1714.07,33.207,53.0831,74.2421,13.37
1994,22.3,108.97,88.6389,172.38,246.09,80.7,29.6,113.3,200.8,153.3,230.7,257.3,0.49,0.43,0.45,0.41,0.33,0.44,124.4,132.1,119.3,135,138.6,132.7,211.1,196.8,230.8,230.6,9963,295.3201,287.6248,1302.52,1661.77,31.0116,54.5762,72.5756,13.36
1995,22.26,109.93,154.367,177.1,249.79,78,31.8,110.7,207.1,155.5,236.7,260.2,0.48,0.42,0.43,0.42,0.35,0.44,122.6,131.1,116.4,133.6,134.8,132.7,215.2,204.1,235.5,237.3,10000,294.9364,287.4284,1277.46,1469.94,29.4605,53.1903,66.0819,13.36
1996,22.21,110.89,265.889,179.06,251.17,82.7,32.3,117,207.8,156.1,240.9,259,0.53,0.46,0.5,0.42,0.36,0.45,115,126.5,106.3,125.3,131.8,121,222.4,202.7,241.9,240.4,10000,295.0022,288.0569,1284.92,1732.25,25.4737,49.1241,70.5446,13.36
1997,22.16,111.84,177.657,178.4,252.97,82.3,33.7,115,205,157.5,241.9,261.1,0.52,0.47,0.48,0.42,0.36,0.44,116.1,124.4,109.6,126.6,129.8,124.6,222.1,199.3,243.7,241.1,9562,295.0572,288.1761,1296.16,1887.54,26.2737,48.9896,73.105,13.35
1998,22.09,112.8,60.3448,183.31,250.96,76.5,26.3,107.7,208.9,163.6,239.2,259.4,0.5,0.43,0.47,0.41,0.34,0.43,123.2,130,118.2,135.9,138.8,134.1,221.7,204.1,239,239.3,7196,295.5951,288.5468,1320.62,1545.43,20.9501,50.5326,78.9731,13.35
2048,21.35,109.88,26.8846,179.08,250.12,78.4,29.5,110.6,208.2,159.8,235.3,261.4,0.48,0.42,0.44,0.43,0.35,0.46,127.4,134.5,122.8,136.6,136.4,136.7,220.5,203.6,236.9,234.6,6949,296.339,289.4399,1365.54,1411.74,24.9304,49.3398,70.34,13.3
2154,19.52,109.79,135.735,177.72,253.53,82.8,32.3,114.7,211.5,153.3,241.7,262.9,0.57,0.48,0.52,0.5,0.41,0.54,125.3,132.6,120.3,135.4,136.6,134.7,214.6,210.3,239.1,242.9,9596,297.1433,291.8304,1433.3,1387.01,20.7793,37.0017,65.6317,13.18
2155,19.47,110.72,33.7727,178.28,252.01,82.4,31.5,113.4,211.1,155.7,238.4,262.3,0.56,0.46,0.53,0.49,0.39,0.53,127.6,135.8,122.5,138,139.3,137.2,209.9,211.5,234.7,239.8,5701,297.4493,292.1054,1442.85,1795.73,29.8101,36.6762,62.974,13.17
